StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,psu,adult,sex,sex_6_TEXT,age,education,edu_subject,edu_subject_6_TEXT,province,state,family,ideology_1,ideology_2,ideology_3,ideology_4,ideology_5,us_edu,income,china_assist,race_disc,Q48,covid_assess_1,covid_assess_2,covid_assess_3,us_aid,kit,kit_got,kit_timely,return,return_reason,return_reason_5_TEXT,quar_assess,quar_reason,quar_reason_5_TEXT,quar_exempt,QID66_First Click,QID66_Last Click,QID66_Page Submit,QID66_Click Count,QID67_First Click,QID67_Last Click,QID67_Page Submit,QID67_Click Count,gov_assess_1,gov_assess_2,gov_assess_3,gov_assess_4,china_overall,china_gov,QID68_First Click,QID68_Last Click,QID68_Page Submit,QID68_Click Count,QID69_First Click,QID69_Last Click,QID69_Page Submit,QID69_Click Count,QID70_First Click,QID70_Last Click,QID70_Page Submit,QID70_Click Count,QID71_First Click,QID71_Last Click,QID71_Page Submit,QID71_Click Count,exclusion,group,finish
2020-08-28 18:41:15,2020-08-28 18:44:39,IP Address,222.29.64.191,100,203,TRUE,2020-08-28 18:44:39,R_9nLHTHbKmwZU4bD,,,,,39.928802490234400,116.388885498047000,anonymous,ZH-S,是,是,女,,1994,博士生在读,理科（包括医科、农科）,,山东,Pennsylvania,"个体工商户,农业劳动者",强烈同意,同意,强烈反对,同意,反对,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,否,及时,已经或曾经回国,,,未经历隔离程序,,,情况特殊，按规定可免隔离,,,,,,,,,4,3,2,2,比较满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 18:42:51,2020-08-28 18:46:26,IP Address,3.101.20.236,100,214,TRUE,2020-08-28 18:46:26,R_rqAFSRjDFQsUv73,,,,,37.33880615234380,-121.8914031982420000,anonymous,ZH-S,是,是,女,,1999,本科在读,商科,,江苏,Pennsylvania,国有企业经理,反对,反对,反对,强烈同意,强烈同意,本科（含预科）,无收入,从没有,我遇到过,没有,比较严重,比较严重,不怎么严重,二者均无,有,否,无意见,已经或曾经回国,,,非常好,没有不满意的地方,,,4.739,5.288,6.384,2,1.724,5.882,6.928,4,4,2,3,3,比较满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 18:52:20,2020-08-28 18:59:23,Spam,13.75.89.253,100,422,TRUE,2020-08-28 19:15:18,R_3oH2v74xaPIE3uu,,,,,22.2794952392578000,114.14599609375,anonymous,ZH-S,是,是,男,,1996,本科在读,理科（包括医科、农科）,,广东,Pennsylvania,私营企业主,同意,反对,反对,同意,同意,本科（含预科）,校外工作或实习收入,从没有,我遇到过,没有,非常严重,比较严重,一般,二者均无,有,是,及时,已经或曾经回国,,,非常好,没有不满意的地方,,,,,,,,,,,4,1,3,1,满意,同意,0,0,14.372,0,4.938,53.472,56.807,9,,,,,,,,,,negative,yes
2020-08-28 19:26:36,2020-08-28 19:32:54,IP Address,154.17.4.227,100,378,TRUE,2020-08-28 19:32:54,R_3NEEjZN4EfnxFcn,,,,,34.0543975830078000,-118.2440032958980000,anonymous,ZH-S,是,是,男,,2000,本科在读,商科,,四川,Pennsylvania,个体工商户,强烈同意,同意,强烈同意,强烈同意,强烈同意,高中,无收入,从没有,我没有遇到过，但我认识的人遇到过,有，在我认识的人当中，有人在美国被感染,非常严重,比较严重,不怎么严重,二者均无,有,是,无意见,已经或曾经回国,,,非常好,没有不满意的地方,,,,,,,,,,,5,1,3,1,满意,强烈同意,,,,,,,,,0,0,19.746,0,0,0,22.401,0,,additive,yes
2020-08-28 19:28:17,2020-08-28 19:32:23,IP Address,101.87.26.117,100,245,TRUE,2020-08-28 19:32:23,R_3h4mYDe5RwxtIAB,,,,,31.0449066162109000,121.401214599609000,anonymous,ZH-S,是,是,女,,1999,本科在读,人文学科及艺术,,上海,Pennsylvania,基层公务员或国有企业基层白领,同意,同意,同意,反对,同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,比较严重,比较严重,一般,二者均无,有,否,无意见,已经或曾经回国,,,非常好,"收费标准偏高,没有不满意的地方",,,,,,,,,,,4,2,1,2,比较满意,既不同意也不反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 19:28:49,2020-08-28 19:39:18,IP Address,162.242.48.66,100,628,TRUE,2020-08-28 19:39:18,R_1mQKQ1Gpd0NsV4R,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,2001,本科在读,社会科学及法学,,吉林,Pennsylvania,"私营企业或外资企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）",反对,强烈反对,反对,强烈同意,强烈同意,本科（含预科）,无收入,从没有,我遇到过,没有,非常严重,比较严重,一般,二者均无,有,是,无意见,未曾回国,"签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,11.831,12.187,13.838,2,0,0,10.887,0,5,1,3,1,比较满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 19:29:53,2020-08-28 19:34:39,IP Address,73.130.226.145,100,285,TRUE,2020-08-28 19:34:39,R_1Cwp6pQlE76cnND,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,2000,本科在读,理科（包括医科、农科）,,广东,Pennsylvania,"私营企业主,个体工商户",同意,反对,同意,强烈同意,强烈同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,非常严重,一般,一般,二者均无,有,否,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,4,1,3,1,满意,同意,4.878,4.878,12.894,1,1.407,24.08,42.994,4,,,,,,,,,,negative,yes
2020-08-28 19:45:27,2020-08-28 19:49:10,IP Address,73.187.130.194,100,222,TRUE,2020-08-28 19:49:10,R_Rxj4jK0WPKoNdOF,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,2000,本科在读,理科（包括医科、农科）,,河南,Pennsylvania,党和国家干部（科级及以上）,强烈反对,强烈反对,强烈同意,强烈同意,强烈同意,初中或更早,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,有，在我认识的人当中，有人在美国被感染,非常严重,非常严重,非常严重,二者均无,有,否,及时,已经或曾经回国,,,非常好,没有不满意的地方,,,1.558,6.165,6.644,9,4.874,7.557,9.451,3,5,1,5,1,满意,强烈同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 19:57:40,2020-08-28 20:12:41,IP Address,103.116.47.204,100,900,TRUE,2020-08-28 20:12:41,R_3rU1VRtQwhpuz9y,,,,,22.2794952392578000,114.14599609375,anonymous,ZH-S,是,是,男,,1998,本科在读,工科,,天津,Georgia,"国有企业经理,私营企业或外资企业经理",同意,同意,同意,同意,同意,高中,校内工作或实习收入（含全额奖学金）,从没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,非常严重,一般,一般,二者均无,有,是,不及时,已经或曾经回国,,,好,没有不满意的地方,,,,,,,,,,,2,2,3,2,比较不满意,既不同意也不反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 20:04:02,2020-08-28 20:07:02,IP Address,207.229.135.210,100,179,TRUE,2020-08-28 20:07:03,R_1QEMbDRTUFtNahQ,,,,,41.95550537109380,-87.6613006591797000,anonymous,ZH-S,是,是,男,,1999,本科在读,理科（包括医科、农科）,,上海,Pennsylvania,"私营企业主,专业技术人员（如科学家、工程师、教师、律师、医生等）",反对,强烈反对,同意,强烈同意,反对,高中,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,有，在我认识的人当中，有人在美国被感染,非常严重,非常严重,比较严重,二者均无,有,是,及时,未曾回国,其他原因,,,,,,,,,,,,,,5,1,4,1,比较满意,同意,0,0,6.975,0,4.923,4.923,6.49,1,,,,,,,,,,negative,yes
2020-08-28 20:06:10,2020-08-28 20:11:32,IP Address,112.65.85.104,100,322,TRUE,2020-08-28 20:11:33,R_2xCWRn9veL4pUz7,,,,,31.0449066162109000,121.401214599609000,anonymous,ZH-S,是,是,女,,2000,本科在读,理科（包括医科、农科）,,上海,Pennsylvania,私营企业或外资企业基层白领,同意,同意,反对,同意,同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,比较严重,一般,不怎么严重,二者均无,有,是,无意见,已经或曾经回国,,,一般,其他,饭真的不好吃,,,,,,,,,,4,2,3,2,比较满意,既不同意也不反对,,,,,,,,,14.749,14.749,24.692,1,5.353,13.68,15.174,8,,additive,yes
2020-08-28 20:09:12,2020-08-28 20:13:27,IP Address,76.10.25.68,100,254,TRUE,2020-08-28 20:13:27,R_1lys47xXR0oQxnX,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,女,,1997,本科在读,理科（包括医科、农科）,,江苏,Pennsylvania,"党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）",同意,同意,强烈同意,同意,同意,高中,无收入,从没有,我遇到过,没有,非常严重,一般,一般,二者均无,有,否,及时,未曾回国,"工作安排或学业计划,担心旅途期间增加感染几率,回国后的入境隔离会带来不便",,,,,,18.189,18.708,19.654,2,11.382,11.807,12.773,2,3,1,3,1,比较满意,既不同意也不反对,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 20:10:52,2020-08-28 20:14:34,IP Address,80.251.214.244,100,221,TRUE,2020-08-28 20:14:34,R_27Dz0DWrDVfJMBv,,,,,34.0583953857422000,-118.2779998779300000,anonymous,ZH-S,是,是,男,,1999,本科在读,商科,,福建,Pennsylvania,"国有企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）",同意,强烈同意,反对,强烈反对,强烈反对,高中,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,并不严重,二者均无,有,否,无意见,已经或曾经回国,,,一般,"收费标准偏高,酒店设施比较差",,,,,,,,,,,1,3,2,1,不满意,反对,,,,,,,,,3.764,3.764,11.545,1,0,0,9.709,0,,additive,yes
2020-08-28 20:46:06,2020-08-28 21:04:55,IP Address,174.59.122.235,100,1129,TRUE,2020-08-28 21:04:56,R_2uQ9jxudgqrlYjv,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1996,研究生在读,工科,,广东,Pennsylvania,"党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）",强烈同意,强烈同意,反对,强烈反对,强烈反对,硕士/博士研究生或以上,无收入,从没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,非常严重,比较严重,一般,二者均无,有,是,不及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,2,1,1,3,不满意,强烈反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 20:47:07,2020-08-28 21:03:04,IP Address,154.17.0.160,100,956,TRUE,2020-08-28 21:03:04,R_10DkZCVuNGYOREk,,,,,34.0543975830078000,-118.2440032958980000,anonymous,ZH-S,是,是,女,,1998,本科在读,理科（包括医科、农科）,,云南,Pennsylvania,私营企业或外资企业经理,同意,同意,同意,同意,同意,高中,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,一般,二者均无,有,是,及时,已经或曾经回国,,,非常好,没有不满意的地方,,,0,0,7.082,0,0,0,6.948,0,4,3,3,3,一般,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 20:48:56,2020-08-28 21:23:14,IP Address,89.208.246.191,100,2058,TRUE,2020-08-28 21:23:15,R_10BH04VDg6gAEBd,,,,,34.0583953857422000,-118.2779998779300000,anonymous,ZH-S,是,是,女,,1999,本科在读,人文学科及艺术,,北京,Pennsylvania,"国有企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）",同意,同意,同意,同意,强烈同意,高中,无收入,从没有,我遇到过,没有,非常严重,非常严重,非常严重,二者均无,有,是,及时,已经或曾经回国,,,好,酒店设施比较差,,,,,,,,,,,5,1,4,1,满意,同意,0,0,57.79,0,1.315,89.459,154.855,6,,,,,,,,,,negative,yes
2020-08-28 21:12:27,2020-08-28 21:21:17,IP Address,71.58.89.176,100,529,TRUE,2020-08-28 21:21:17,R_2SquimeYFjK5IWx,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1990,博士生在读,工科,,山东,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,同意,强烈同意,反对,强烈反对,强烈反对,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,比较严重,一般,一般,二者均无,有,否,不及时,未曾回国,工作安排或学业计划,,,,,,,,,,,,,,3,3,1,2,不满意,强烈反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 21:24:19,2020-08-28 21:26:29,IP Address,180.116.241.34,100,129,TRUE,2020-08-28 21:26:29,R_1joYqEhNcJVlTxt,,,,,31.7736053466797000,119.954010009766000,anonymous,ZH-S,是,是,男,,2000,本科在读,理科（包括医科、农科）,,江苏,Pennsylvania,私营企业主,同意,同意,反对,同意,同意,高中,无收入,从没有,我遇到过,没有,非常严重,比较严重,一般,收到过美国各级政府提供的现金或物资,有,是,及时,已经或曾经回国,,,非常好,没有不满意的地方,,,,,,,,,,,4,1,3,2,比较满意,同意,,,,,,,,,0.498,9.785,10.843,10,7.965,7.965,8.982,1,,additive,yes
2020-08-28 21:25:40,2020-08-28 21:30:06,IP Address,71.207.12.49,100,266,TRUE,2020-08-28 21:30:07,R_Uanot42SYE3T8fT,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1998,本科在读,人文学科及艺术,,山东,Pennsylvania,私营企业或外资企业经理,反对,反对,同意,强烈同意,强烈同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,非常严重,一般,一般,二者均无,有,否,不及时,未曾回国,"工作安排或学业计划,担心旅途期间增加感染几率,回国后的入境隔离会带来不便",,,,,,,,,,,,,,5,1,3,1,满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 22:04:12,2020-08-28 22:08:14,IP Address,122.115.232.125,100,241,TRUE,2020-08-28 22:08:14,R_2c24Mf765TGdyvd,,,,,39.928802490234400,116.388885498047000,anonymous,ZH-S,是,是,男,,2000,本科在读,工科,,北京,Pennsylvania,个体工商户,同意,强烈同意,反对,同意,同意,本科（含预科）,无收入,从没有,我遇到过,没有,非常严重,比较严重,比较严重,二者均无,有,是,及时,已经或曾经回国,,,好,行动受太多限制,,,0.803,9.373,11.14,10,2.34,4.457,5.848,5,5,1,2,2,满意,强烈同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 22:19:13,2020-08-28 22:21:39,IP Address,114.250.181.199,100,145,TRUE,2020-08-28 22:21:39,R_SV6McIi0ljK3y5b,,,,,39.928802490234400,116.388885498047000,anonymous,ZH-S,是,是,男,,1997,本科在读,工科,,北京,Pennsylvania,私营企业或外资企业经理,同意,同意,强烈同意,强烈同意,强烈同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,有，在我认识的人当中，有人在中国被感染,非常严重,一般,不怎么严重,二者均无,有,否,无意见,已经或曾经回国,,,好,没有不满意的地方,,,,,,,,,,,4,2,3,3,比较满意,强烈同意,0,0,2.715,0,0,0,5.582,0,,,,,,,,,,negative,yes
2020-08-28 22:26:15,2020-08-28 22:30:38,IP Address,144.123.161.56,100,262,TRUE,2020-08-28 22:30:38,R_2S1VUfooSYwlUqH,,,,,31.0449066162109000,121.401214599609000,anonymous,ZH-S,是,是,男,,1999,本科在读,商科,,山东,Pennsylvania,"国有企业经理,私营企业主",同意,强烈反对,反对,同意,同意,高中,无收入,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,比较严重,不怎么严重,不怎么严重,二者均无,有,是,及时,已经或曾经回国,,,非常好,"收费标准偏高,酒店设施比较差",,,,,,,,,,,5,3,3,1,比较满意,同意,,,,,,,,,3.354,9.845,11.618,6,21.949,36.893,38.362,4,,additive,yes
2020-08-28 22:32:49,2020-08-28 22:36:13,IP Address,75.75.187.94,100,203,TRUE,2020-08-28 22:36:13,R_3sctWxdZ91j7l7x,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1995,博士生在读,工科,,重庆,Pennsylvania,党和国家干部（科级及以上）,强烈同意,强烈反对,同意,同意,同意,本科（含预科）,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,有，在中国和美国都有我认识的人被感染,非常严重,非常严重,一般,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境",,,,,,,,,,,,,,5,1,3,1,比较满意,同意,0,0,8.816,0,1.825,5.833,7.173,4,,,,,,,,,,negative,yes
2020-08-28 22:46:21,2020-08-28 22:50:33,IP Address,180.162.17.225,100,251,TRUE,2020-08-28 22:50:33,R_1P4NPhrAdQCq3yv,,,,,31.0449066162109000,121.401214599609000,anonymous,ZH-S,是,是,男,,1999,本科在读,人文学科及艺术,,上海,Pennsylvania,个体工商户,同意,同意,同意,同意,强烈同意,本科（含预科）,无收入,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,一般,一般,二者均无,有,是,及时,已经或曾经回国,,,非常好,没有不满意的地方,,,1.585,5.008,6.667,3,0.543,0.812,16.054,2,4,1,3,2,满意,同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-28 22:47:11,2020-08-28 22:50:05,IP Address,67.22.31.231,100,173,TRUE,2020-08-28 22:50:05,R_QcZgdQakgvlRMkh,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1997,研究生在读,工科,,北京,Pennsylvania,党和国家干部（科级及以上）,同意,反对,反对,同意,同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,非常严重,比较严重,比较严重,二者均无,有,是,及时,未曾回国,工作安排或学业计划,,,,,,,,,,,,,,4,3,4,3,一般,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-28 23:52:02,2020-08-29 02:02:27,IP Address,71.58.92.59,100,7824,TRUE,2020-08-29 02:02:27,R_1QoQ4O14gxHLozf,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1990,博士生在读,理科（包括医科、农科）,,江苏,Pennsylvania,"党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）",反对,同意,反对,反对,同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我遇到过,没有,非常严重,比较严重,一般,二者均无,有,是,及时,未曾回国,"签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,4,1,2,1,一般,既不同意也不反对,0,0,41.316,0,0,0,44.266,0,,,,,,,,,,negative,yes
2020-08-28 23:52:17,2020-08-28 23:56:18,IP Address,71.207.13.39,100,241,TRUE,2020-08-28 23:56:18,R_yL3j8rNCL70vzgt,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,1992,博士生在读,社会科学及法学,,陕西,Pennsylvania,"党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）",同意,反对,反对,同意,反对,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,比较严重,并不严重,二者均无,有,是,无意见,未曾回国,"签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,4,2,1,2,比较满意,既不同意也不反对,,,,,,,,,10.028,10.028,11.628,1,0,0,8.33,0,,additive,yes
2020-08-29 00:06:57,2020-08-29 00:10:37,IP Address,71.58.214.80,100,219,TRUE,2020-08-29 00:10:38,R_2QgraiQm0WB755W,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1991,博士生在读,社会科学及法学,,广东,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,强烈同意,强烈同意,强烈反对,强烈反对,强烈反对,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,我没有遇到过，但我认识的人遇到过,没有,非常严重,非常严重,一般,收到过美国各级政府提供的现金或物资,有,否,不及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高",,,,,,,,,,,,,,2,2,1,2,比较不满意,强烈反对,,,,,,,,,0,0,17.166,0,0,0,8.612,0,,additive,yes
2020-08-29 00:22:27,2020-08-29 00:27:52,IP Address,112.97.55.229,100,324,TRUE,2020-08-29 00:27:52,R_2sSTCQ1yr6VmG6L,,,,,22.533294677734400,114.13330078125,anonymous,ZH-S,是,是,男,,1998,本科在读,商科,,广东,Pennsylvania,"私营企业主,个体工商户",反对,同意,反对,同意,同意,高中,无收入,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,非常严重,一般,并不严重,二者均无,不清楚,,,已经或曾经回国,,,好,"酒店设施比较差,没有不满意的地方",,,1.901,5.212,7.75,2,0.539,0.539,8.065,1,4,1,2,2,比较满意,既不同意也不反对,,,,,,,,,,,,,,,,,,positive,yes
2020-08-29 01:31:14,2020-08-29 01:35:54,IP Address,75.102.136.199,100,279,TRUE,2020-08-29 01:35:54,R_2zArbobCrbIVpsa,,,,,40.810302734375,-77.88800048828130,anonymous,ZH-S,是,是,男,,1996,研究生在读,工科,,吉林,Pennsylvania,国有企业经理,同意,同意,同意,同意,同意,硕士/博士研究生或以上,无收入,从没有,我遇到过,没有,非常严重,比较严重,不怎么严重,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境",,,,,,,,,,,,,,5,2,4,3,比较满意,同意,,,,,,,,,,,,,,,,,,control,yes
2020-08-29 04:06:33,2020-08-29 04:10:03,IP Address,71.226.228.64,100,209,TRUE,2020-08-29 04:10:03,R_31bIv3OSXS6C6xe,,,,,40.369903564453100,-74.63809967041020000,anonymous,ZH-S,是,是,男,,2000,本科在读,理科（包括医科、农科）,,上海,New Jersey,国有企业经理,同意,同意,同意,同意,同意,初中或更早,无收入,从没有,我遇到过,没有,比较严重,比较严重,一般,二者均无,不清楚,,,未曾回国,"签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,,,,,,,,,5,1,3,1,比较满意,既不同意也不反对,,,,,,,,,,,,,,,,,,control,yes
2020-08-29 04:18:15,2020-08-29 04:29:27,IP Address,117.136.87.43,100,672,TRUE,2020-08-29 04:29:27,R_3nvIuv2kG2J6rqv,,,,,34.259796142578100,108.929412841797000,anonymous,ZH-S,是,是,男,,1999,本科在读,人文学科及艺术,,陕西,Pennsylvania,私营企业主,反对,同意,反对,同意,强烈同意,高中,无收入,从没有,我遇到过,有，在我认识的人当中，有人在美国被感染,非常严重,比较严重,一般,二者均无,有,是,及时,已经或曾经回国,,,好,没有不满意的地方,,,,,,,,,,,5,1,4,1,满意,强烈同意,,,,,,,,,21.348,22.569,23.289,2,1.793,5.772,7.794,5,,additive,yes
2020-08-29 04:38:51,2020-08-29 04:42:55,IP Address,34.92.132.34,100,244,TRUE,2020-08-29 04:42:55,R_bpFJ3PmqeBcgYmd,,,,,22.2794952392578000,114.14599609375,anonymous,ZH-S,是,是,男,,1998,本科在读,工科,,江苏,Pennsylvania,"私营企业或外资企业经理,私营企业主",强烈反对,强烈反对,同意,强烈同意,强烈同意,本科（含预科）,其他形式收入（如房屋租赁、商业经营）,从没有,都没有，但我相信我所在的城市有针对中国人的歧视现象,没有,非常严重,一般,一般,二者均有,有,是,不及时,已经或曾经回国,,,非常好,没有不满意的地方,,,,,,,,,,,5,1,2,1,满意,强烈同意,0,0,5.683,0,0.487,5.327,6.311,6,,,,,,,,,,negative,yes
2020-08-29 06:09:55,2020-08-29 06:14:28,IP Address,66.253.164.114,100,272,TRUE,2020-08-29 06:14:28,R_qQuJgCk3Np3nPY5,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,女,,2000,本科在读,工科,,山东,Pennsylvania,"私营企业主,专业技术人员（如科学家、工程师、教师、律师、医生等）",反对,强烈同意,同意,同意,同意,本科（含预科）,无收入,曾经得到过补助，不过现在并没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,非常严重,比较严重,一般,收到过美国民间组织提供的现金或物资,不清楚,,,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便",,,,,,3.128,5.746,6.739,4,1.083,4.832,5.884,3,4,4,2,1,一般,反对,,,,,,,,,,,,,,,,,,positive,yes
2020-08-29 06:44:13,2020-08-29 06:51:58,IP Address,111.59.247.31,100,465,TRUE,2020-08-29 06:51:59,R_1Ii1F6Vt8Y4uWYN,,,,,22.8137054443359000,108.314605712891000,anonymous,ZH-S,是,是,女,,2000,本科在读,工科,,广西,Pennsylvania,"国有企业经理,私营企业主",同意,同意,同意,强烈同意,强烈同意,高中,无收入,从没有,我遇到过,没有,非常严重,比较严重,一般,二者均无,有,是,及时,已经或曾经回国,,,非常好,收费标准偏高,,,,,,,,,,,4,1,4,3,满意,强烈同意,0,0,10.39,0,7.603,13.349,26.132,3,,,,,,,,,,negative,yes
2020-08-29 07:18:02,2020-08-29 07:22:43,IP Address,103.117.102.103,100,281,TRUE,2020-08-29 07:22:43,R_2zkIhhy6t8b31S9,,,,,22.25,114.16668701171900,anonymous,ZH-S,是,是,女,,1999,本科在读,理科（包括医科、农科）,,山西,Pennsylvania,专业技术人员（如科学家、工程师、教师、律师、医生等）,同意,同意,同意,反对,强烈同意,初中或更早,无收入,从没有,我遇到过,没有,非常严重,非常严重,比较严重,二者均无,有,是,无意见,已经或曾经回国,,,好,没有不满意的地方,,,,,,,,,,,4,2,3,1,满意,强烈同意,,,,,,,,,6.194,7.258,11.571,2,0,0,8.497,0,,additive,yes
2020-08-29 07:58:45,2020-08-29 08:03:07,IP Address,117.39.195.156,100,261,TRUE,2020-08-29 08:03:07,R_22tvC0bLx5BwUL5,,,,,34.259796142578100,108.929412841797000,anonymous,ZH-S,是,是,男,,1998,本科在读,理科（包括医科、农科）,,陕西,Pennsylvania,私营企业主,同意,强烈同意,强烈反对,反对,强烈同意,高中,无收入,从没有,我遇到过,没有,非常严重,非常严重,非常严重,二者均无,有,是,及时,已经或曾经回国,,,非常好,没有不满意的地方,,,0.755,5.371,5.983,10,0.522,4.593,6.589,4,5,1,5,1,满意,强烈同意,,,,,,,,,,,,,,,,,,positive,yes
2020-08-29 08:50:08,2020-08-29 09:01:23,IP Address,73.187.102.51,100,674,TRUE,2020-08-29 09:01:23,R_1OOXc3DZWuHf84L,,,,,40.7957000732422000,-77.8618011474609000,anonymous,ZH-S,是,是,男,,1991,博士生在读,工科,,陕西,Pennsylvania,"专业技术人员（如科学家、工程师、教师、律师、医生等）,无业/失业",反对,同意,反对,强烈同意,同意,硕士/博士研究生或以上,校内工作或实习收入（含全额奖学金）,从没有,都没有，并且据我所知我所在的城市也没什么针对中国人的歧视现象,没有,非常严重,比较严重,一般,二者均无,有,是,及时,未曾回国,"工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率",,,,,,13.218,19.538,33.027,2,0,0,30.123,0,5,2,5,1,满意,同意,,,,,,,,,,,,,,,,,,positive,yes
