"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","adult","citizen","psu","wave1","sex","sex_6_TEXT","age","education","edu_subject","edu_subject_6_TEXT","province","state","family","ideology_1","ideology_2","ideology_3","ideology_4","ideology_5","us_edu","income","china_assist","race_disc","Q48","covid_assess_1","covid_assess_2","covid_assess_3","covid_assess_2_1","covid_assess_2_2","covid_assess_2_3","us_aid","kit","kit_2","kit_got","kit_timely","return","return_reason","return_reason_5_TEXT","quar_assess","quar_reason","quar_reason_5_TEXT","quar_exempt","QID66_First.Click","QID66_Last.Click","QID66_Page.Submit","QID66_Click.Count","QID67_First.Click","QID67_Last.Click","QID67_Page.Submit","QID67_Click.Count","gov_assess_1","gov_assess_2","gov_assess_3","gov_assess_4","china_overall","china_gov","QID68_First.Click","QID68_Last.Click","QID68_Page.Submit","QID68_Click.Count","QID69_First.Click","QID69_Last.Click","QID69_Page.Submit","QID69_Click.Count","QID70_First.Click","QID70_Last.Click","QID70_Page.Submit","QID70_Click.Count","QID71_First.Click","QID71_Last.Click","QID71_Page.Submit","QID71_Click.Count","exclusion","group","finish"
"2021-06-25 17:29:55","2021-06-25 17:38:22","IP Address","75.128.96.182",100,507,TRUE,"2021-06-25 17:38:23","R_SZhfSMF43gua5Fv",NA,NA,NA,NA,43.4282073974609,-83.9764022827148,"qr","ZH-S","是","是","是","否","女","",1997,"研究生在读","商科","","广东","California","私营企业主","同意","反对","反对","同意","同意","高中","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","非常严重","非常严重","比较严重","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,"比较满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,2.508,13.687,19.247,8,3.245,6.218,9.205,2,"","additive","yes"
"2021-06-25 17:36:26","2021-06-25 17:40:52","IP Address","74.131.4.142",100,266,TRUE,"2021-06-25 17:40:53","R_2b3jT5kDev3Zjj6",NA,NA,NA,NA,39.9913940429688,-83.0034027099609,"anonymous","ZH-S","是","是","是","否","男","",1990,"博士生在读","工科","","江苏","Pennsylvania","专业技术人员（如科学家、工程师、教师、律师、医生等）","反对","反对","反对","强烈同意","强烈同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","有，在我认识的人当中，有人在美国被感染","一般","并不严重","并不严重","","","","收到过美国各级政府提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划","","","","","",6.508,6.508,8.512,1,2.709,3.464,13.775,2,5,1,3,1,"满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 17:37:42","2021-06-25 17:42:37","IP Address","76.219.213.88",100,294,TRUE,"2021-06-25 17:42:37","R_3NVZFaBEyMAU15i",NA,NA,NA,NA,33.6719970703125,-117.740203857422,"qr","ZH-S","是","是","是","否","男","",1993,"研究生在读","理科（包括医科、农科）","","广东","California","个体工商户","同意","同意","同意","同意","同意","高中","校外工作或实习收入","从没有","我遇到过","有，在中国和美国都有我认识的人被感染","非常严重","非常严重","比较严重","","","","收到过美国各级政府提供的现金或物资","不清楚","","","","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,"一般","既不同意也不反对",3.233,3.233,20.768,1,13.056,26.855,45.478,3,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 17:38:06","2021-06-25 17:44:15","IP Address","97.91.255.45",100,368,TRUE,"2021-06-25 17:44:16","R_sCgRzxqu0TDaQdX",NA,NA,NA,NA,38.6432952880859,-90.2574996948242,"qr","ZH-S","是","是","是","否","女","",1978,"博士生在读","社会科学及法学","","陕西","Missouri","专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","强烈同意","反对","强烈同意","强烈同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","比较严重","比较严重","比较严重","","","","收到过美国各级政府提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,3,"满意","强烈同意",0,0,18.413,0,2.479,5.277,8.851,5,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 17:34:50","2021-06-25 17:44:57","IP Address","98.148.4.151",100,606,TRUE,"2021-06-25 17:44:57","R_2ruQhFIhumfQUPT",NA,NA,NA,NA,34.0379943847656,-118.454399108887,"anonymous","ZH-S","是","是","是","否","男","",1997,"研究生在读","工科","","四川","California","专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","反对","强烈反对","强烈反对","反对","硕士/博士研究生或以上","校外工作或实习收入","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","一般","一般","一般","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,"比较满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 17:40:35","2021-06-25 17:46:22","IP Address","24.23.139.6",100,346,TRUE,"2021-06-25 17:46:23","R_28IkASrrSZStJrc",NA,NA,NA,NA,37.3417053222656,-121.975296020508,"anonymous","ZH-S","是","是","是","否","男","",1994,"博士生在读","工科","","福建","Texas","党和国家干部（科级及以上）,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","强烈同意","反对","反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我遇到过","没有","非常严重","非常严重","非常严重","","","","二者均无","有","","否","无意见","未曾回国","签证因素，或担心返美时能否顺利入境,回国后的入境隔离会带来不便","","","","","",1.171,5.811,6.945,8,14.132,23.024,24.832,5,2,2,1,2,"比较不满意","反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 17:42:32","2021-06-25 17:46:53","IP Address","152.18.136.239",100,260,TRUE,"2021-06-25 17:46:53","R_2c7pLXbEeqj8jtZ",NA,NA,NA,NA,35.635498046875,-82.5644989013672,"qr","ZH-S","是","是","是","否","女","",1997,"研究生在读","人文学科及艺术","","江苏","Massachusetts","商业服务业员工","同意","反对","反对","同意","反对","硕士/博士研究生或以上","校外工作或实习收入,校内工作或实习收入（含全额奖学金）","以前申请过，但并未得到过补助","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","非常严重","一般","一般","","","","二者均无","有","","是","无意见","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,"比较满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,5.906,17.573,18.729,7,1.356,10.565,12.183,9,"","additive","yes"
"2021-06-25 17:40:29","2021-06-25 17:48:05","IP Address","142.186.52.143",100,456,TRUE,"2021-06-25 17:48:05","R_sUaSj6T4r4dRHdT",NA,NA,NA,NA,43.6882019042969,-79.4539031982422,"qr","ZH-S","是","是","是","否","女","",1993,"研究生在读","社会科学及法学","","北京","Washington","党和国家干部（科级及以上）","同意","同意","同意","强烈同意","强烈同意","硕士/博士研究生或以上","校外工作或实习收入","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","非常严重","一般","一般","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,3,"满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 17:46:29","2021-06-25 17:50:10","IP Address","24.225.103.46",100,221,TRUE,"2021-06-25 17:50:11","R_XMJYv8UYFqEedpv",NA,NA,NA,NA,38.9683074951172,-95.2695007324219,"anonymous","ZH-S","是","是","是","否","男","",1995,"博士生在读","工科","","其他","Kansas","私营企业或外资企业经理","同意","强烈同意","反对","同意","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","一般","不怎么严重","不怎么严重","","","","收到过美国民间组织提供的现金或物资","有","","是","及时","未曾回国","签证因素，或担心返美时能否顺利入境,没买到机票或觉得票价过高","","","","","",0.504,5.322,6.113,6,0.4,5.16,6.249,2,4,3,4,3,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 17:32:19","2021-06-25 17:50:18","IP Address","123.129.123.210",100,1079,TRUE,"2021-06-25 17:50:19","R_1NlaCaiEloJbtlH",NA,NA,NA,NA,37.4602966308594,118.494506835938,"qr","ZH-S","是","是","是","否","男","",1996,"研究生在读","理科（包括医科、农科）","","山东","Arkansas","专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","强烈同意","反对","反对","反对","初中或更早","无收入","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","比较严重","比较严重","比较严重","","","","二者均有","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,6.653,56.238,62.1,36,3.167,34.838,38.817,31,"","additive","yes"
"2021-06-25 17:46:02","2021-06-25 17:50:46","IP Address","69.143.192.85",100,283,TRUE,"2021-06-25 17:50:46","R_3paGEylivhV8jja",NA,NA,NA,NA,39.1360931396484,-77.2824020385742,"qr","ZH-S","是","是","是","否","女","",1985,"博士生在读","社会科学及法学","","湖南","Maryland","基层公务员或国有企业基层白领","同意","同意","反对","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","没有","比较严重","一般","一般","","","","二者均无","不清楚","","","","未曾回国","回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,"比较满意","既不同意也不反对",0,0,5.376,0,0.895,5.728,6.958,4,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 17:46:53","2021-06-25 17:51:52","IP Address","183.162.2.126",100,299,TRUE,"2021-06-25 17:51:53","R_6qTdiAHemX9yEWB",NA,NA,NA,NA,31.8695983886719,117.292999267578,"qr","ZH-S","是","是","是","否","男","",1999,"博士生在读","工科","","安徽","入学以来尚未赴美","国有企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","同意","强烈同意","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","","","","一般","一般","不怎么严重","二者均无","","不清楚","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,"满意","既不同意也不反对",2.167,2.167,16.821,1,7.845,36.377,36.924,12,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 17:45:56","2021-06-25 17:52:07","IP Address","72.229.165.98",100,370,TRUE,"2021-06-25 17:52:07","R_W26Al7WUZBiVNUB",NA,NA,NA,NA,40.7297058105469,-73.8162994384766,"qr","ZH-S","是","是","是","否","男","",2000,"本科在读","人文学科及艺术","","山东","New York","个体工商户","同意","同意","反对","反对","同意","本科（含预科）","无收入","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","一般","","","","收到过美国民间组织提供的现金或物资","不清楚","","","","未曾回国","工作安排或学业计划,担心旅途期间增加感染几率,没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 17:41:41","2021-06-25 17:53:26","IP Address","108.188.213.56",100,705,TRUE,"2021-06-25 17:53:27","R_1i3VfZQm2YaXGQq",NA,NA,NA,NA,29.2866058349609,-81.0868988037109,"qr","ZH-S","是","是","是","否","男","",1988,"博士后","工科","","广东","Florida","专业技术人员（如科学家、工程师、教师、律师、医生等）","强烈同意","强烈同意","同意","强烈反对","强烈反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","没有","不怎么严重","不怎么严重","不怎么严重","","","","二者均无","不清楚","","","","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",1.524,7.882,8.981,7,0.993,5.375,6.144,5,3,4,1,2,"一般","反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 17:49:05","2021-06-25 17:53:43","IP Address","68.3.91.29",100,278,TRUE,"2021-06-25 17:53:44","R_2ZIGaHmrU9fywwT",NA,NA,NA,NA,33.4306030273438,-111.925598144531,"qr","ZH-S","是","是","是","否","女","",1988,"博士生在读","人文学科及艺术","","江苏","Arizona","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","同意","同意","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","比较严重","","","","二者均无","有","","是","无意见","未曾回国","签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,"比较满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,1.348,17.925,19.344,13,3.398,9.376,10.701,5,"","additive","yes"
"2021-06-25 17:49:47","2021-06-25 17:53:57","IP Address","70.95.173.144",100,250,TRUE,"2021-06-25 17:53:57","R_3EyhC4MZ74BtOrR",NA,NA,NA,NA,32.8594970703125,-117.21240234375,"anonymous","ZH-S","是","是","是","否","女","",1994,"博士生在读","工科","","上海","California","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","反对","强烈同意","强烈同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","没有","比较严重","比较严重","一般","","","","收到过美国各级政府提供的现金或物资","有","","否","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,"比较满意","同意",1.333,1.333,6.303,1,3.747,7.93,10.885,3,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 17:52:06","2021-06-25 17:55:08","IP Address","172.58.238.203",100,181,TRUE,"2021-06-25 17:55:09","R_3scwczLTDrwzf25",NA,NA,NA,NA,40.6678924560547,-74.1177978515625,"qr","ZH-S","是","是","是","否","女","",1997,"研究生在读","社会科学及法学","","江苏","New York","专业技术人员（如科学家、工程师、教师、律师、医生等）,个体工商户","同意","同意","强烈反对","反对","反对","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在中国和美国都有我认识的人被感染","一般","一般","一般","","","","收到过美国民间组织提供的现金或物资","有","","是","无意见","未曾回国","没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,"一般","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 17:47:21","2021-06-25 17:55:35","IP Address","173.175.175.97",100,493,TRUE,"2021-06-25 17:55:35","R_RxGPZm8BN6m1Fmx",NA,NA,NA,NA,31.7774963378906,-106.490303039551,"qr","ZH-S","是","是","是","否","男","",1990,"博士生在读","商科","","安徽","Texas","个体工商户","同意","同意","反对","反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","一般","","","","二者均有","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",0,0,8.723,0,3.472,10.864,12.23,3,5,3,3,3,"比较不满意","既不同意也不反对",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 17:50:26","2021-06-25 17:55:44","IP Address","50.234.189.43",100,317,TRUE,"2021-06-25 17:55:44","R_1gBHaygCGko7Y9U",NA,NA,NA,NA,42.3737030029297,-71.1284027099609,"qr","ZH-S","是","是","是","否","男","",1997,"博士生在读","理科（包括医科、农科）","","山东","Massachusetts","国有企业经理,基层公务员或国有企业基层白领","反对","反对","同意","同意","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","非常严重","一般","不怎么严重","","","","收到过美国民间组织提供的现金或物资","有","","我想申请，但未拿到","及时","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,3,"满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,6.061,8.079,12.328,2,2.484,10.618,13.964,5,"","additive","yes"
"2021-06-25 17:49:54","2021-06-25 17:55:51","IP Address","120.245.16.226",100,356,TRUE,"2021-06-25 17:55:51","R_3Gre5qRQoDyiTT2",NA,NA,NA,NA,39.9284973144531,116.385009765625,"qr","ZH-S","是","是","是","否","女","",1997,"研究生在读","工科","","北京","New York","专业技术人员（如科学家、工程师、教师、律师、医生等）","同意","同意","同意","同意","强烈同意","硕士/博士研究生或以上","无收入","从没有","我遇到过","有，在中国和美国都有我认识的人被感染","比较严重","比较严重","一般","","","","二者均有","有","","是","及时","未曾回国","工作安排或学业计划,签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率","","","","","",1.99,7.611,8.851,7,2.216,5.68,6.461,10,5,1,2,2,"满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 17:54:09","2021-06-25 17:56:10","IP Address","67.21.186.216",100,121,TRUE,"2021-06-25 17:56:10","R_1Oizw6IkA4vhSvi",NA,NA,NA,NA,34.6804962158203,-82.8230972290039,"anonymous","ZH-S","是","是","是","否","男","",1994,"博士生在读","工科","","浙江","South Carolina","私营企业主","同意","同意","同意","同意","同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","一般","一般","一般","","","","二者均无","没有","","","","未曾回国","没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,"满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,3.22,4.779,13.555,2,0,0,8.793,0,"","additive","yes"
"2021-06-25 17:53:23","2021-06-25 17:56:15","IP Address","174.102.14.207",100,171,TRUE,"2021-06-25 17:56:15","R_110kkIKgPtXzs6Q",NA,NA,NA,NA,39.1416931152344,-84.5171966552734,"qr","ZH-S","是","是","是","否","男","",1994,"博士生在读","商科","","北京","Ohio","私营企业或外资企业经理,私营企业主","同意","同意","反对","同意","反对","高中","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","不怎么严重","不怎么严重","不怎么严重","","","","收到过美国民间组织提供的现金或物资","有","","是","及时","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,3,"满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,0.517,3.934,11.893,3,0.287,7.722,8.129,5,"","additive","yes"
"2021-06-25 17:48:20","2021-06-25 17:58:51","IP Address","113.116.21.121",100,630,TRUE,"2021-06-25 17:58:51","R_3MmNP5T8fOnzk8z",NA,NA,NA,NA,22.5317993164063,114.137390136719,"qr","ZH-S","是","是","是","否","男","",1996,"博士生在读","理科（包括医科、农科）","","广东","Pennsylvania","私营企业或外资企业经理","反对","反对","同意","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","有，在我认识的人当中，有人在美国被感染","比较严重","一般","一般","","","","二者均无","有","","否","不及时","未曾回国","工作安排或学业计划","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,"比较满意","同意",9.756,21.631,25.72,3,9.385,68.222,74.463,9,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 17:54:53","2021-06-25 17:58:57","IP Address","60.119.15.42",100,244,TRUE,"2021-06-25 17:58:58","R_1gzHQQsjSzhwq9D",NA,NA,NA,NA,35.7176971435547,139.626495361328,"qr","ZH-S","是","是","是","否","男","",1996,"研究生在读","理科（包括医科、农科）","","重庆","New York","产业工人,农业劳动者","同意","同意","强烈同意","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","比较严重","","","","二者均有","有","","是","及时","未曾回国","工作安排或学业计划","","","","","",1.487,5.276,10.481,2,1.518,1.518,6.201,1,4,4,4,3,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 17:54:45","2021-06-25 17:59:32","IP Address","47.136.60.192",100,287,TRUE,"2021-06-25 17:59:33","R_216Ae6ONK1SyzUx",NA,NA,NA,NA,34.089599609375,-117.889495849609,"qr","ZH-S","是","是","是","否","女","",1994,"博士生在读","人文学科及艺术","","福建","New Jersey","私营企业或外资企业经理","同意","同意","同意","同意","同意","硕士/博士研究生或以上","校外工作或实习收入,校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","比较严重","比较严重","","","","二者均无","有","","我想申请，但未拿到","无意见","未曾回国","签证因素，或担心返美时能否顺利入境","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,2,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
"2021-06-25 17:56:57","2021-06-25 18:00:25","IP Address","98.159.211.45",100,208,TRUE,"2021-06-25 18:00:26","R_6KHu6QbFjTpY9tT",NA,NA,NA,NA,42.4443969726563,-76.4925994873047,"qr","ZH-S","是","是","是","否","女","",1995,"博士生在读","社会科学及法学","","天津","New York","国有企业经理,专业技术人员（如科学家、工程师、教师、律师、医生等）","反对","同意","同意","同意","同意","本科（含预科）","校内工作或实习收入（含全额奖学金）","从没有","都没有。但我相信在我居住的城市，或者我就读大学所在的城市，有针对中国人的歧视现象","没有","比较严重","非常严重","一般","","","","收到过美国各级政府提供的现金或物资","有","","是","及时","未曾回国","签证因素，或担心返美时能否顺利入境,担心旅途期间增加感染几率,没买到机票或觉得票价过高,回国后的入境隔离会带来不便","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,"比较满意","同意",0,0,11.357,0,1.008,14.054,17.926,9,NA,NA,NA,NA,NA,NA,NA,NA,"","negative","yes"
"2021-06-25 17:57:22","2021-06-25 18:02:13","IP Address","121.232.26.69",100,291,TRUE,"2021-06-25 18:02:14","R_3Hv73zo4VI4J8ie",NA,NA,NA,NA,32.0263977050781,120.864685058594,"qr","ZH-S","是","是","是","否","男","",2002,"本科在读","理科（包括医科、农科）","","江苏","California","私营企业主,个体工商户","反对","同意","强烈同意","强烈同意","强烈同意","初中或更早","无收入","从没有","我没有遇到过，但我认识的人遇到过","有，在我认识的人当中，有人在美国被感染","比较严重","非常严重","比较严重","","","","二者均无","有","","否","无意见","已经或曾经回国","","","非常好","没有不满意的地方","","",2.001,9.18,12.814,2,2.352,17.379,25.962,11,5,3,4,1,"满意","强烈同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","positive","yes"
"2021-06-25 18:00:07","2021-06-25 18:04:49","IP Address","107.127.28.143",100,281,TRUE,"2021-06-25 18:04:49","R_2zCQ8AEGYggtjLz",NA,NA,NA,NA,33.7696990966797,-84.3753967285156,"anonymous","ZH-S","是","是","是","否","女","",1997,"研究生在读","理科（包括医科、农科）","","贵州","North Carolina","产业工人","同意","同意","强烈反对","强烈反对","反对","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","我没有遇到过，但我认识的人遇到过","没有","非常严重","比较严重","比较严重","","","","二者均无","有","","是","及时","未曾回国","工作安排或学业计划,没买到机票或觉得票价过高","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,5.905,10.699,12.401,6,7.277,12.757,13.694,4,"","additive","yes"
"2021-06-25 18:01:41","2021-06-25 18:05:22","IP Address","58.213.234.176",100,220,TRUE,"2021-06-25 18:05:22","R_1FzixajjGaYJrZz",NA,NA,NA,NA,32.0588989257813,118.773803710938,"qr","ZH-S","是","是","是","否","女","",1993,"博士生在读","人文学科及艺术","","江苏","入学以来尚未赴美","专业技术人员（如科学家、工程师、教师、律师、医生等）,基层公务员或国有企业基层白领","同意","同意","反对","同意","同意","硕士/博士研究生或以上","校内工作或实习收入（含全额奖学金）","从没有","都没有。并且据我所知，在我居住的城市，或者我就读大学所在的城市，也没什么针对中国人的歧视现象","没有","","","","非常严重","非常严重","比较严重","二者均无","","有","","无意见","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,"比较满意","同意",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","control","yes"
